Name,Code,Barcode Symbology,Brand,Category Code,Unit Code,Sale Unit Code, Purchase Unit Code,Cost,Price,Alert Quantity, Tax Rate Name,Tax Method,Image,Subcategory Code,Product Variants Separated by |,Custom Field 1,Custom Field 2,Custom Field 3,Custom Field 4,Custom Field 5,Custom Field 6
SOOTHING & MOISTURE ALOE VERA CLEANSING GEL CREAM,8806173439072,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NK0764,,,,,
CALIFORNIA ALOE MILD SUN BLOCK SPF35PA++,8806173440931,code128,Nature Republic,Sun Care,Pcs,Pcs,Pcs,67320,365000,20,VAT10,inclusive,,,,NJ0950,,,,,
REAL SQUEEZE ALOE VERA AIR MIST,8806173433360,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0190,,,,,
PRO TOUCH FLOWER BRUSH,8806173439669,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,87278,258000,20,VAT10,inclusive,,,,NK0823,,,,,
REAL NATURE ALOE CLEANSING CREAM,8806173434206,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0275,,,,,
LOVE ME BUBBLE BODY LOTION-BERGAMOT CITRUS,8806173436620,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,118691,308000,20,VAT10,inclusive,,,,NK0522,,,,,
CITY CARE MARINE WATER TONER,8806173440078,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NJ0846,,,,,
SNAIL SOLUTION CREAM(C)(R),8806173437795,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,262871,708000,20,VAT10,inclusive,,,,NK0637,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR ALL SKIN TYPES),8806173440689,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0925,,,,,
PURE BUD RELIEF FOAM CLEANSER(FOR OILY SKIN),8806173440696,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NJ0926,,,,,
SNAIL SOLUTION AMPOULE(RR)(C),8806173434299,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,238974,645000,20,VAT10,inclusive,,,,NK0292,,,,,
GLITTER LINER 02 GOLDEN FANTASY,8806173433421,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,53337,152000,20,VAT10,inclusive,,,,NK0196,,,,,
SNAIL SOLUTION EMULSION(C),8806173433735,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NK0228,,,,,
ARGAN ESSENTIAL DEEP CARE SHAMPOO,8806173438808,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0737,,,,,
WATERPROOF MIRACLE MASCARA,8806173416288,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,91434,258000,20,VAT10,inclusive,,,,NM7687,,,,,
BOTANICAL EYEBROW COATING CARA 01 BROWN,8806173419524,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8012,,,,,
BOTANICAL EYEBROW COATING CARA 02 LIGHT BROWN,8806173419531,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8013,,,,,
BOTANICAL EYEBROW COATING CARA 03 GOLD BROWN,8806173419548,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,49527,140000,20,VAT10,inclusive,,,,NL8014,,,,,
ECO LIPGLOSS 05ROSE,8806173419692,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8029,,,,,
ECO LIPGLOSS 04PINK,8806173419708,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8030,,,,,
ECO LIPGLOSS 03CHERRY,8806173419715,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8031,,,,,
BY FLOWER HARD EYELINER 02 BROWN,8806173416370,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,44955,128000,20,VAT10,inclusive,,,,NM7696,,,,,
BOTANICAL SKINNY AUTO EYELINER 02 BROWN,8806173416400,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,60194,170000,20,VAT10,inclusive,,,,NM7699,,,,,
ARGAN ESSENTIAL OIL HAIR MIST,8806173422838,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NL8349,,,,,
BEAUTY TOOL EYELASH 01 NATURAL & STRAIGHT ,8806173424627,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8528,,,,,
BEAUTY TOOL EYELASH 02 NATURAL & BROWN,8806173425143,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NL8529,,,,,
BEAUTY TOOL EYELASH 03 FULL VOLUME & X-CURL,8806173425150,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8530,,,,,
BEAUTY TOOL EYELASH 04 INDIVIDUAL EYELASHES (8mm) ,8806173425167,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NL8531,,,,,
BEAUTY TOOL EYELASH 06 UNDER LASH,8806173425181,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NL8533,,,,,
ARGAN 20º STEAM EMULSION,8806173425471,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NL8613,,,,,
BEATY TOOL DOUBLE EYELID LIQUID GLUE(2),8806173428397,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NL8905,,,,,
BEAUTY TOOL CHEEK BRUSH,8806173428427,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NL8908,,,,,
BEAUTY TOOL BLENDING BRUSH,8806173430642,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NL9132,,,,,
BEAUTY TOOL NAIL BUFFER,8806173430741,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NL9142,,,,,
BEAUTY TOOL NATURAL JELLY BODY SPONGE,8806173430789,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL9146,,,,,
BEAUTY TOOL NAIL CLIPPER (BIG),8806173430826,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NL9166,,,,,
KISS MY LIP OIL 01 SWEET HONEY,8806173430260,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL9093,,,,,
KISS MY LIP OIL 02 RASPBERRY,8806173430277,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NL9094,,,,,
BEAUTY TOOL NATURAL JELLY CLEANSING PUFF-GREEN CLAY,8806173430314,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9098,,,,,
BY FLOWER BLUSHER 01 PINK BLOSSOM,8806173423323,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8402,,,,,
BY FLOWER BLUSHER 02 CORAL BLOSSOM,8806173423330,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8403,,,,,
BY FLOWER BLUSHER 03 GRAPEFRUIT COTTON CANDY,8806173423347,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8404,,,,,
BY FLOWER BLUSHER 06 STARLIGHT,8806173423378,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8407,,,,,
BEAUTY TOOL EYELID LIQUID GLUE,8806173432288,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0080,,,,,
BEAUTY TOOL FOUNTAIN PEN TYPE LIP BRUSH,8806173432349,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0086,,,,,
BEAUTY TOOL MINI BLUSHER BRUSH,8806173430659,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,35847,98000,20,VAT10,inclusive,,,,NL9133,,,,,
BEAUTY TOOL MULTI 4WAY BRUSH,8806173430680,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NL9136,,,,,
BEAUTY TOOL NAIL FILE,8806173430758,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NL9143,,,,,
SWEET JELLY GLOSS 06 CHUING BERRY,8806173432486,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NK0104,,,,,
BEAUTY TOOL EYE BROW RAZOR(FOLDABLE)(2P),8806173432295,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,18626,55000,20,VAT10,inclusive,,,,NK0081,,,,,
BEAUTY TOOL EYE SHADOW MEDIUM BRUSH,8806173432332,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,31864,88000,20,VAT10,inclusive,,,,NK0085,,,,,
BEAUTY TOOL CREAM CONTAINER(2P),8806173432752,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0129,,,,,
BEAUTY TOOL SKIN & LOTION CONTAINER(2P),8806173432769,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0130,,,,,
BEAUTY TOOL PUMP BOTTLE,8806173432783,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0132,,,,,
REAL GEL TINT 01 RED,8806173422289,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8290,,,,,
REAL GEL TINT 02 PINK,8806173422296,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8291,,,,,
REAL GEL TINT 03 ORANGE,8806173422302,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NL8292,,,,,
NATURAL BUTTER LIPBALM 01 CHERRY,8806173422043,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8266,,,,,
NATURAL BUTTER LIPBALM 02 STRAWBERRY,8806173422050,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,54964,150000,20,VAT10,inclusive,,,,NL8267,,,,,
ECO CRAYON LIP ROUGE 01 CANDY PINK,8806173418947,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7954,,,,,
ECO CRAYON LIP ROUGE 03 PEACH CORAL,8806173418961,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7956,,,,,
ECO CRAYON LIP ROUGE 05 BURGUNDY RED,8806173418985,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,47795,130000,20,VAT10,inclusive,,,,NM7958,,,,,
BYFLOWER TRIPLE VOLUME TINT 06 ROSE,8806173419043,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NM7964,,,,,
BOTANICAL SIMPLE MAKING GEL EYELINER 2 DARK BROWN,8806173420810,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,67710,185000,20,VAT10,inclusive,,,,NL8142,,,,,
AQUA COLLAGEN SOLUTION COENZYME Q10 HYDRO GEL MASK,8806173424382,code128,Nature Republic,Mask Sheet,Pcs,Pcs,Pcs,35847,98000,20,VAT10,inclusive,,,,NL8504,,,,,
SNAIL SOLUTION BB CREAM SPF30 PA++ 01,8806173422708,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,199145,538000,20,VAT10,inclusive,,,,NL8332,,,,,
BOTANICAL SKINNY AUTO EYELINER 01 BLACK,8806173416394,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,62930,170000,20,VAT10,inclusive,,,,NM7698,,,,,
FRESH GREEN TEA SEED SERUM,8806173424658,code128,Nature Republic,Skin Care,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NL8543,,,,,
ARGAN ESSENTIAL DEEP CARE HAIR MASK,8806173416745,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,27881,78000,50,VAT10,inclusive,,,,NM7730,,,,,
ARGAN ESSENTIAL CURLING ESSENCE,8806173420322,code128,Nature Republic,Hair Care,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NL8078,,,,,
BOTANICAL WATER PROOF EYELINER 02 BROWN,8806173420735,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,43812,118000,20,VAT10,inclusive,,,,NL8074,,,,,
BY FLOWER AUTO EYEBROW 01 DARK GRAY,8806173430383,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9103,,,,,
BY FLOWER AUTO EYEBROW 03 BROWN,8806173430369,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NL9105,,,,,
BY FLOWER HARD EYELINER 01 BLACK,8806173416363,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NM7695,,,,,
BATH & NATURE GREENTEA BODY LOTION,8806173427314,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NL8797,,,,,
ULTRA MASCARA 02 CURLING,8806173416332,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NM7692,,,,,
PROVENCE CREAMY GEL EYELINER 01 BLACK,8806173420841,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8145,,,,,
PROVENCE CREAMY GEL EYELINER 02 BROWN,8806173420858,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8146,,,,,
PROVENCE CREAMY GEL EYELINER 03 CHOCO BROWN,8806173420865,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8147,,,,,
PROVENCE CREAMY GEL EYELINER 04 GOLDEN KHAKI,8806173420872,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8148,,,,,
PROVENCE CREAMY GEL EYELINER 06 PINK SHIMMER,8806173420896,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,63727,172000,20,VAT10,inclusive,,,,NL8150,,,,,
SWEET JELLY GLOSS 01 CITRUS LEMON,8806173427093,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8775,,,,,
SWEET JELLY GLOSS 02 SWEET PEACH,8806173427109,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8776,,,,,
SWEET JELLY GLOSS 03 LOLLY GRAPEFRUIT,8806173427116,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8777,,,,,
SWEET JELLY GLOSS 04 POPPING STRAWBERRY,8806173427123,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8778,,,,,
SWEET JELLY GLOSS 05 CANDY WATERMELON,8806173427130,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,26288,72000,20,VAT10,inclusive,,,,NL8779,,,,,
BEAUTY TOOL FOOT BUFFER,8806173434039,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0258,,,,,
BEAUTY TOOL CUTICLE PUSHER,8806173434046,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,39829,108000,20,VAT10,inclusive,,,,NK0259,,,,,
CRYSTAL EYE TINT 08 VINTAGE GOLD,8806173437375,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,71693,195000,20,VAT10,inclusive,,,,NK0600,,,,,
BYFLOWER TRIPLE MOUSSE TINT 04 CHIC RED MOUSSE,8806173437054,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NK0566,,,,,
BY FLOWER AUTO EYELINER 01 BLACK,8806173437771,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NK0635,,,,,
BY FLOWER AUTO EYELINER 02 DARK BROWN,8806173437788,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NK0636,,,,,
PURE SHINE LIPSTICK 10 CHERRY RED,8806173433346,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0188,,,,,
BEAUTY TOOL SHOWER BALL,8806173433933,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,15932,45000,20,VAT10,inclusive,,,,NK0248,,,,,
REAL SUPER GRAIN CLEANSING WATER SPECIAL SET,8806173440047,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NJ0862,,,,,
BOTANICAL CAKE EYEBROW 02 MOCHA BROWN/BROWN,8806173433452,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NK0199,,,,,
BOTANICAL STICK HIGHLIGHTER 02 SHINE GOLD,8806173433476,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,61337,168000,20,VAT10,inclusive,,,,NK0201,,,,,
PROVENCE AIR SKIN FIT MAKEUP BASE 02 GREEN SPF30PA++ ,8806173434954,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,102759,278000,20,VAT10,inclusive,,,,NK0358,,,,,
BYFLOWER TRIPLE MOUSSE TINT 06 FUCHSIA PINK MOUSSE,8806173440276,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NJ0883,,,,,
BYFLOWER TRIPLE MOUSSE TINT 07 MILKY PINK MOUSSE,8806173440283,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NJ0884,,,,,
REAL MATTE LIPSTICK 01 REAL RED,8806173441624,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1019,,,,,
REAL MATTE LIPSTICK 03 CORAL SUNSHINE,8806173441648,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1021,,,,,
REAL MATTE LIPSTICK 04 PINK MACAROON,8806173441655,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1022,,,,,
REAL MATTE LIPSTICK 05 SPARKLING PINK,8806173441662,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1023,,,,,
REAL MATTE LIPSTICK 06 FUCHSIA CRUSH,8806173441679,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1024,,,,,
REAL MATTE LIPSTICK 07 CHIFFON CORAL,8806173441686,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1025,,,,,
REAL MATTE LIPSTICK 08 BRICK VELVET,8806173441693,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,119487,322000,20,VAT10,inclusive,,,,NJ1026,,,,,
CALIFORNIA ALOE AQUA SUN STICK SPF50+PA++++,8806173440948,code128,Nature Republic,Sun Care,Pcs,Pcs,Pcs,159316,430000,20,VAT10,inclusive,,,,NJ0951,,,,,
BEAUTY TOOL RUBYCELL SPONGE TIP 4PCS,8806173433681,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,11949,35000,20,VAT10,inclusive,,,,NK0222,,,,,
BEAUTY TOOL NAIL CLIPPERS (SMALL),8806173433841,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0239,,,,,
MULTIPLE 3D ALL IN ONE BROW 01 PEANUT LATTE,8806173439133,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0770,,,,,
MULTIPLE 3D ALL IN ONE BROW 02 CHOCO BROWNIE,8806173439140,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0771,,,,,
MULTIPLE 3D ALL IN ONE BROW 03 ASH MOCHA,8806173439157,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,78862,215000,20,VAT10,inclusive,,,,NK0772,,,,,
BATH AND NATURE CHAMOMILE FEMININE WASH,8806173436507,code128,Nature Republic,Body Care,Pcs,Pcs,Pcs,62930,170000,20,VAT10,inclusive,,,,NK0510,,,,,
BEAUTY TOOL NATURAL 5-LAYER COTTON WIPE,8806173435135,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,27881,78000,20,VAT10,inclusive,,,,NK0378,,,,,
BOTANICAL CUSHION BLUSHER 01 PINK,8806173434626,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,86828,235000,20,VAT10,inclusive,,,,NK0204,,,,,
BEAUTY TOOL GEL EYE LINER BRUSH,8806173433711,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0226,,,,,
PURE SHINE POWDER PACT 21 NUDE BEIGE,8806173434916,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NK0354,,,,,
BEAUTY TOOL FLAWLESS NBR PUFF 2P,8806173433940,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,14339,40000,20,VAT10,inclusive,,,,NK0249,,,,,
LONGLASTING SMUDGE SHADOW STICK 07 CITY LIGHT,8806173437382,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0595,,,,,
LONGLASTING SMUDGE SHADOW STICK 08 GENTLE COCOA,8806173437399,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0596,,,,,
BEAUTY TOOL TWEEZERS,8806173434084,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,19915,55000,20,VAT10,inclusive,,,,NK0263,,,,,
BEAUTY TOOL LIP AND CONCEALER BRUSH,8806173433797,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,23898,65000,20,VAT10,inclusive,,,,NK0234,,,,,
BEAUTY TOOL EYE SHADOW DUAL BRUSH,8806173435166,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,35847,98000,20,VAT10,inclusive,,,,NK0381,,,,,
HIMALAYA SALT CLEANSING BALM_PINK SALT,8806173436132,code128,Nature Republic,Cleansing,Pcs,Pcs,Pcs,118691,320000,20,VAT10,inclusive,,,,NK0471,,,,,
BYFLOWER TRIPLE MOUSSE TINT 01 RED MOUSSE,8806173435753,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NK0438,,,,,
BYFLOWER TRIPLE MOUSSE TINT 02 ORANGE MOUSSE,8806173435760,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NK0439,,,,,
BYFLOWER TRIPLE MOUSSE TINT 03 PINK MOUSSE,8806173435777,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,79658,215000,20,VAT10,inclusive,,,,NK0440,,,,,
MICRO SLIM BROW PENCIL 01 PEANUT BROWN,8806173433995,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0254,,,,,
MICRO SLIM BROW PENCIL 02 REDBEAN BROWN,8806173434008,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0255,,,,,
MICRO SLIM BROW PENCIL 03 SOFT BROWN,8806173434015,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0256,,,,,
MICRO SLIM BROW PENCIL 04 DARK BROWN,8806173434022,code128,Nature Republic,Eye Makeup,Pcs,Pcs,Pcs,55761,152000,20,VAT10,inclusive,,,,NK0257,,,,,
PURE SHINE MELTING TINT 04 NIGHT ROSE,8806173438198,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,46999,128000,20,VAT10,inclusive,,,,NK0679,,,,,
PURE SHINE LIP ESSENCE SPF15,8806173437689,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,35050,95000,20,VAT10,inclusive,,,,NK0626,,,,,
PURE SHINE LIPSTICK 11 BLOODY BURGUNDY,8806173436767,code128,Nature Republic,Lip Makeup,Pcs,Pcs,Pcs,70099,190000,20,VAT10,inclusive,,,,NK0537,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 01 LIGHT BEIGE SPF37PA++,8806173434817,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0344,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 03 DEEP BEIGE SPF37PA++,8806173434831,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0346,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 04 SHINING BEAM,8806173434848,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0347,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 05 CONTOUR BEAM,8806173434855,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0348,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 06 BABY CORAL,8806173434862,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0349,,,,,
NATUREREPUBLIC MULTIPLE TOUCH STICK 07 COZY PINK,8806173434879,code128,Nature Republic,Facial Makeup,Pcs,Pcs,Pcs,95590,258000,20,VAT10,inclusive,,,,NK0350,,,,,
BEAUTY TOOL CUTICLE TRIMMER,8806173433919,code128,Nature Republic,Beauty tools,Pcs,Pcs,Pcs,7966,22000,20,VAT10,inclusive,,,,NK0246,,,,,
